Date,KNX,HTZ,HTLD,JBHT,WERN,ODFL,TFII
2022-08-11 00:00:00-04:00,54.636051177978516,21.649999618530273,15.951180458068848,188.92648315429688,41.51731872558594,155.86131286621094,104.18529510498047
2022-08-12 00:00:00-04:00,54.91838073730469,21.510000228881836,16.21719741821289,191.12046813964844,42.01950454711914,155.3275909423828,104.41828918457031
2022-08-15 00:00:00-04:00,54.94758605957031,21.68000030517578,16.010292053222656,190.14102172851562,41.71046447753906,154.329345703125,102.36992645263672
2022-08-16 00:00:00-04:00,55.46358108520508,21.739999771118164,16.54233169555664,190.6503143310547,43.3039436340332,153.23223876953125,104.06879425048828
2022-08-17 00:00:00-04:00,54.38292694091797,21.040000915527344,16.030000686645508,184.802978515625,42.32854461669922,149.84706115722656,100.41862487792969
2022-08-18 00:00:00-04:00,54.57763671875,20.219999313354492,16.000442504882812,187.8784637451172,42.22231674194336,149.8915252685547,100.52543640136719
2022-08-19 00:00:00-04:00,54.00324249267578,19.639999389648438,15.823097229003906,185.85101318359375,41.84567642211914,146.79299926757812,99.04981994628906
2022-08-22 00:00:00-04:00,53.31201171875,19.469999313354492,15.734423637390137,183.7549591064453,41.00547409057617,144.2578582763672,98.29261016845703
2022-08-23 00:00:00-04:00,52.611061096191406,19.450000762939453,15.911768913269043,184.95970153808594,41.0923957824707,144.277587890625,100.5060043334961
2022-08-24 00:00:00-04:00,52.26057052612305,19.209999084472656,15.852655410766602,184.8225555419922,40.89924240112305,143.9909210205078,101.7583236694336
2022-08-25 00:00:00-04:00,53.097835540771484,19.68000030517578,16.059553146362305,185.46900939941406,41.28554153442383,148.70550537109375,105.16580200195312
2022-08-26 00:00:00-04:00,51.58882141113281,19.010000228881836,15.566933631896973,178.83810424804688,40.07836151123047,141.16421508789062,104.19500732421875
2022-08-29 00:00:00-04:00,50.0311279296875,18.920000076293945,15.281208992004395,172.06031799316406,39.576175689697266,138.268310546875,97.72954559326172
2022-08-30 00:00:00-04:00,50.11874771118164,18.75,15.143274307250977,171.4530487060547,39.71138381958008,136.54356384277344,97.72954559326172
2022-08-31 00:00:00-04:00,49.17439270019531,18.459999084472656,14.926520347595215,170.44422912597656,38.426944732666016,134.1270294189453,96.87525177001953
2022-09-01 00:00:00-04:00,49.681846618652344,18.09000015258789,14.80828857421875,170.19935607910156,38.764949798583984,137.24038696289062,100.33126068115234
